Name,Vendor ID,SMILES,CollectionName,Internal ID,MDR1-MDCK Papp_A2B (nm/s),MDR1-MDCK Papp_B2A (nm/s),MDR1-MDCK Recovery_A2B,MDR1-MDCK Recovery_B2A,LOG MDR1-MDCK ER (B-A/A-B),MDR1-MDCK Papp_A2B (cm/s),MDR1-MDCK Papp_B2A (nm/s),LOG10 MDR1-MDCK Papp_A2B (cm/s),LOG 10 MDR1-MDCK Papp_B2A (nm/s),LOG 10 ER Calc
30173146,30173146,Cc1c(n(c2ccc(cc12)O)Cc1ccc(cc1)OCCN1CCCCCC1)-c1ccc(cc1)O,emolecules,Mol696,7.065,232.4775,71.25,63.75,1.545554507,7.065E-07,2.32478E-05,-6.150887834,-4.633619073,1.517268761
32042968,32042968,C1CN(Cc2ccccc2N1)c1cnc2ccccc2n1,emolecules,Mol697,203,110,52,55,-0.26760624,0.0000203,0.000011,-4.692503962,-4.958607315,-0.266103353
14858512,14858512,Fc1ccc(cc1)CCNc1ncccc1C#N,emolecules,Mol698,343,178,79,64,-0.284832642,0.0000343,0.0000178,-4.46470588,-4.749579998,-0.284874118
36260547,36260547,N#CCCCN1CCC(CC1)c1c[nH]c2ccccc12,emolecules,Mol699,379,174,115,96,-0.337242168,0.0000379,0.0000174,-4.42136079,-4.759450752,-0.338089962
134995,134995,CCn1c(nc2cc(ccc12)NC(=O)C1=CN(CC(=O)N2CCCCC2)C(=O)C=C1)C,emolecules,Mol700,1.92,7.83,101,103,0.610660163,0.000000192,0.000000783,-6.716698771,-6.106238238,0.610460533
33340599,33340599,Cc1nn(c(c1C(=O)NCc1ccccc1)C)C,emolecules,Mol701,290,228,103,104,-0.104577454,0.000029,0.0000228,-4.537602002,-4.642065153,-0.104463151
43670748,43670748,CC(C)n1ccc(n1)C(=O)N1CCS(=O)(=O)C(C)(C)C1,emolecules,Mol702,121,293,97,101,0.383815366,0.0000121,0.0000293,-4.91721463,-4.53313238,0.38408225
3566966,3566966,Cc1nc2cc(ccc2o1)NC(=O)Cc1c(nc2ccccc2c1C)C,emolecules,Mol703,66.8,305,77,91,0.6599162,0.00000668,0.0000305,-5.175223538,-4.515700161,0.659523377
49863653,49863653,C[C@H](N1C2CCC1CC(C2)C(=O)O)c1ccc2ccc(c(c2c1)C(F)(F)F)O[C@H]1CC[C@H](CC1)C(F)(F)F |r|,emolecules,Mol704,4.82,250,84,88,1.71432976,0.000000482,0.000025,-6.316952962,-4.602059991,1.71489297
53870877,53870877,Cc1ccccc1N1C(=O)NN=C1CC1CCN(CC1)C(=O)C1CC1,emolecules,Mol705,1.89,220,96,103,2.068185862,0.000000189,0.000022,-6.723538196,-4.657577319,2.065960877
Z102329238,Z102329238,Cn1c(nc2ccccc12)CNC(=O)Cc1cccc2ccccc12,enamineHTS,Mol706,139,323,73,77,0.367355921,0.0000139,0.0000323,-4.8569852,-4.490797478,0.366187722
49159718,49159718,CS(=O)(=O)CCc1nc(nn1-c1ccccc1)C1(CC1)c1ccccc1,emolecules,Mol707,44.9,265,73,88,0.770852012,0.00000449,0.0000265,-5.347753659,-4.576754126,0.770999533
31600959,31600959,Cc1nc2ncccn2c1C(=O)N(CC#Cc1ccccc1)C1CCCC1,emolecules,Mol708,144,279,88,87,0.28780173,0.0000144,0.0000279,-4.841637508,-4.554395797,0.287241711
42901988,42901988,CC(C)c1noc2nc(cc(c12)C(=O)N1CCN(C)C(=O)C1)C1CC1,emolecules,Mol709,9.25,376,100,102,1.608526034,0.000000925,0.0000376,-6.033858267,-4.424812155,1.609046112
29972621,29972621,Clc1snnc1CN1CCC(CC1)N1C(=O)Nc2ccccc21,emolecules,Mol710,41.2,335,,,0.910624405,0.00000412,0.0000335,-5.385102784,-4.474955193,0.910147591
49953664,49953664,COc1ccc2nc(nc(c2c1)N1CC(O)(C1)c1ccc(cc1)F)C,emolecules,Mol711,92.4,357,89,85,0.587710965,0.00000924,0.0000357,-5.034328029,-4.447331784,0.586996245
2353222,2353222,Fc1ccc(c(c1)CN1CCN(CC1)Cc1ccc2c(c1)OCO2)F,emolecules,Mol712,204,132,75,80,-0.190440285,0.0000204,0.0000132,-4.690369833,-4.879426069,-0.189056236
153321,153321,C1CN(CCC1c1ccn[nH]1)Cc1ccncc1,emolecules,Mol713,207,218,98,90,0.021189299,0.0000207,0.0000218,-4.684029655,-4.661543506,0.022486148
158151,158151,Cc1[nH]c2ccc(cc2c1CC(=O)N1CCC(CC1)Cc1ncncc1C(=O)N)Cl,emolecules,Mol714,4.88,90.6,97,100,1.269512944,0.000000488,0.00000906,-6.311580178,-5.042871802,1.268708376
49644632,49644632,O=C(NCCN1CCC(CC1)c1ccccc1)c1ccc2ncsc2c1,emolecules,Mol715,113,147,75,75,0.117271296,0.0000113,0.0000147,-4.946921557,-4.832682665,0.114238891
35774799,35774799,C1CC(C1)CNc1nc(no1)-c1ccccc1,emolecules,Mol716,156,94.1,43,57,-0.218244625,0.0000156,0.00000941,-4.806875402,-5.026410377,-0.219534975
32161047,32161047,C1CN(CCC1c1nc(n[nH]1)-c1ccccc1)c1cnc2ccccc2n1,emolecules,Mol717,68.5,82,40,55,0.079181246,0.00000685,0.0000082,-5.164309429,-5.086186148,0.078123281
30455813,30455813,COc1cccc(c1)OCCCn1cncc1-c1cc2c(cc1OC)OCCCO2,emolecules,Mol719,71.7,378,73,81,0.722633923,0.00000717,0.0000378,-5.144480844,-4.4225082,0.721972644
18867454,18867454,Cl.COc1ccc(cc1)-c1nc(sc1C)CC(=O)N,emolecules,Mol720,485,120,,,-0.609064893,0.0000485,0.000012,-4.314258261,-4.920818754,-0.606560493
32005722,32005722,O=C1NCCCCC1NC(=O)N1CCc2sccc2C1,emolecules,Mol721,61.5,275,,,0.651278014,0.00000615,0.0000275,-5.211124884,-4.560667306,0.650457578
4847598,4847598,OC(=O)C1=CN(CCc2c[nH]c3ccccc23)C(=O)C=C1,emolecules,Mol722,1.82,4.35,110,94,0.378397901,0.000000182,0.000000435,-6.739928612,-6.361510743,0.378417869
233395,233395,Cn1ccc(n1)CN1CCC(CC1)c1cnccn1,emolecules,Mol723,281,276,109,107,-0.007446482,0.0000281,0.0000276,-4.55129368,-4.559090918,-0.007797238
36703704,36703704,CC(C)C(=O)NCc1cc(ccc1-n1ccnc1C)F,emolecules,Mol724,11.1,246,98,93,1.346352974,0.00000111,0.0000246,-5.954677021,-4.609064893,1.345612128
15274760,15274760,Fc1ccccc1NC(=O)CN1CCSC1=O,emolecules,Mol725,297,219,105,102,-0.131355562,0.0000297,0.0000219,-4.527243551,-4.659555885,-0.132312334
1311623,1311623,COc1ccc(cc1)CNCc1cccc2ccccc12,emolecules,Mol726,90.7,40.8,34,60,-0.346787486,0.00000907,0.00000408,-5.042392713,-5.389339837,-0.346947124
6809286,6809286,O=C(NCc1ccccc1)c1ccc(cc1)NS(=O)(=O)c1ccc(cc1)C1CCCCC1,emolecules,Mol727,218,585,94,103,0.42975228,0.0000218,0.0000585,-4.661543506,-4.232844134,0.428699372
49920814,49920814,Cc1noc(n1)NCc1cccc(c1)-c1cccnc1,emolecules,Mol728,267,201,87,87,-0.123782159,0.0000267,0.0000201,-4.573488739,-4.696803943,-0.123315204
43179665,43179665,CCCn1cnnc1Cn1ccnc1-c1ccc2occc2c1,emolecules,Mol729,2.38,223,90,99,1.972202838,0.000000238,0.0000223,-6.623423043,-4.651695137,1.971727906
36311460,36311460,CN(CC(=O)Nc1ccc(cn1)C)C(=O)c1ccccc1F,emolecules,Mol730,209,299,112,106,0.155336037,0.0000209,0.0000299,-4.679853714,-4.524328812,0.155524902
36915937,36915937,O=C(CCNc1ncccn1)N1CCc2ccccc2C1,emolecules,Mol731,255,313,102,101,0.089905111,0.0000255,0.0000313,-4.59345982,-4.504455662,0.089004157
29659409,29659409,CN(Cc1cccc(c1)C#N)Cc1cnn(c1)C,emolecules,Mol732,341,197,114,95,-0.238072162,0.0000341,0.0000197,-4.467245621,-4.705533774,-0.238288153
32444518,32444518,Nc1cnc(nc1)Cc1ccc(cc1)F,emolecules,Mol733,378,253,117,100,-0.173925197,0.0000378,0.0000253,-4.4225082,-4.596879479,-0.174371279
18861554,18861554,CC(C)c1noc2ncc(cc12)C(=O)Nc1cc(ccc1C)F,emolecules,Mol735,288,187,86,77,-0.187755303,0.0000288,0.0000187,-4.540607512,-4.728158393,-0.187550881
44435341,44435341,Fc1ccc(cc1)CCCC(=O)N1CCN(C(=O)C1)c1ccccc1,emolecules,Mol736,324,290,107,98,-0.04769199,0.0000324,0.000029,-4.48945499,-4.537602002,-0.048147012
35715808,35715808,CC(C)NC(=O)c1cc(n(n1)-c1ccccn1)-c1ccccc1,emolecules,Mol738,252,192,88,85,-0.118045029,0.0000252,0.0000192,-4.598599459,-4.716698771,-0.118099312
31882595,31882595,CS(=O)(=O)NC1CCN(CC1)C(=O)NCCc1ccc(cc1)F,emolecules,Mol739,6.74,238,101,111,1.547774705,0.000000674,0.0000238,-6.171340103,-4.623423043,1.547917061
46650374,46650374,CC(C)CCN(C)c1ncnc2nc(cc(c12)C)C,emolecules,Mol740,330,284,106,83,-0.064492734,0.000033,0.0000284,-4.48148606,-4.54668166,-0.0651956
44492208,44492208,CN(CC(=O)NC1CC1)C(=O)C1C2CC3CC(C2)CC1C3,emolecules,Mol741,220,347,106,105,0.198657087,0.000022,0.0000347,-4.657577319,-4.459670525,0.197906794
3669743,3669743,CCc1nnc(s1)NC(=O)Cc1c(noc1C)C,emolecules,Mol742,30.8,396,103,101,1.10720997,0.00000308,0.0000396,-5.511449283,-4.402304814,1.109144469
48337566,48337566,CN1CCCN(CC1)c1nc(nc2cc3c(cc12)OCO3)C(F)(F)F,emolecules,Mol743,241,268,106,94,0.045322979,0.0000241,0.0000268,-4.617982957,-4.571865206,0.046117751
49944058,49944058,CCn1nccc1CNc1nnc(o1)-c1ccc(cc1)OC,emolecules,Mol744,108,205,72,94,0.276461804,0.0000108,0.0000205,-4.966576245,-4.688246139,0.278330106
53817229,53817229,Fc1cncc(c1)-c1cnc(nc1)NCc1ccc(c(c1)F)Cl,emolecules,Mol745,209,70.9,57,52,-0.469800302,0.0000209,0.00000709,-4.679853714,-5.149353765,-0.469500051
48752280,48752280,O=C1CCC(=O)N1CCN1CCCCc2ccccc21,emolecules,Mol746,334,218,90,85,-0.186419011,0.0000334,0.0000218,-4.476253533,-4.661543506,-0.185289973
17480068,17480068,O=C1CC2(CCN(CC2)C(=O)NCc2ccccc2)Oc2ccccc21,emolecules,Mol747,126,385,80,90,0.484299839,0.0000126,0.0000385,-4.899629455,-4.41453927,0.485090184
53880265,53880265,O=C(NC1CCCC1)N1CCN(CC1)c1nccn2nc3c(c12)CCCC3,emolecules,Mol748,169,339,87,90,0.301029996,0.0000169,0.0000339,-4.772113295,-4.469800302,0.302312994
53880275,53880275,Fc1ccccc1CC(=O)N1CCN(CC1)c1nccn2nc3c(c12)CCCC3,emolecules,Mol749,211,203,62,71,-0.017276612,0.0000211,0.0000203,-4.675717545,-4.692503962,-0.016786417
48355573,48355573,CCC(=O)NCc1cc(n(n1)C1CCCC1)C1CC1,emolecules,Mol751,259,273,112,98,0.021189299,0.0000259,0.0000273,-4.586700236,-4.563837353,0.022862883
3389897,3389897,O=C(Nc1nccs1)c1c2c(nc3ccccc13)CCC2,emolecules,Mol752,163,234,70,82,0.158362492,0.0000163,0.0000234,-4.787812396,-4.630784143,0.157028253
37038179,37038179,CC(C)(C)c1ccc(cc1)C1=NC2(CCNCC2)NC1=O,emolecules,Mol753,9.31,315,93,97,1.5289167,0.000000931,0.0000315,-6.031050319,-4.501689446,1.529360873
2521907,2521907,O=C(CSc1ncn[nH]1)N(C1CCCCC1)C1CCCCC1,emolecules,Mol754,165,425,98,88,0.409933123,0.0000165,0.0000425,-4.782516056,-4.37161107,0.410904986
44582746,44582746,OC1CCN(CC1)C(=O)CCCc1cc(sc1Cl)Cl,emolecules,Mol755,373,319,115,94,-0.067019178,0.0000373,0.0000319,-4.428291168,-4.496209317,-0.067918149
32007466,32007466,Cc1cc(n(n1)-c1ccc(cn1)CNC(=O)C1CCC1)C,emolecules,Mol756,234,253,99,101,0.033423755,0.0000234,0.0000253,-4.630784143,-4.596879479,0.033904664
48825778,48825778,CN1CCC(CC1)NS(=O)(=O)C1CN(C1)C(=O)c1cccc(c1)Cl,emolecules,Mol757,2.72,77.1,96,94,1.45331834,0.000000272,0.00000771,-6.565431096,-5.112945622,1.452485474
35741477,35741477,O=C(NCc1ccc2c(c1)OCCO2)c1sccc1C1CC1,emolecules,Mol758,173,82.1,47,53,-0.324221658,0.0000173,0.00000821,-4.761953897,-5.085656843,-0.323702946
152925,152925,NC(=O)CN1CCC(CC1)Oc1cccc(c1)F,emolecules,Mol759,413,225,118,105,-0.26520017,0.0000413,0.0000225,-4.384049948,-4.647817482,-0.263767534
31873876,31873876,Fc1ccccc1CN1CCN(CC1)S(=O)(=O)N1CCOCC1,emolecules,Mol760,367,352,114,111,-0.018634491,0.0000367,0.0000352,-4.435333936,-4.453457337,-0.018123401
183407,183407,COc1ccc(cc1)-c1nc([nH]c1C(=O)N)C1CCN(CC1)C(=O)c1sc(nc1C)C,emolecules,Mol761,0.85,35.8,99,93,1.624282096,0.000000085,0.00000358,-7.070581074,-5.446116973,1.624464101
153307,153307,CCn1c(nnc1C1CCN(C)CC1)SC,emolecules,Mol762,9.52,70.9,95,101,0.872156273,0.000000952,0.00000709,-6.021363052,-5.149353765,0.872009287
35720088,35720088,CC(=O)N1CCN(CCNC(=O)N2CCc3sccc3C2)CC1,emolecules,Mol763,5.11,155,,,1.482873584,0.000000511,0.0000155,-6.2915791,-4.809668302,1.481910798
31325002,31325002,Cc1ccccc1CC(=O)N1CCN(CC1)C(=O)c1ccccc1,emolecules,Mol765,185,380,109,105,0.31386722,0.0000185,0.000038,-4.732828272,-4.420216403,0.312611868
31397498,31397498,O=C(Nc1ccccc1-n1ccnc1)c1cccs1,emolecules,Mol766,293,216,109,86,-0.13076828,0.0000293,0.0000216,-4.53313238,-4.665546249,-0.132413869
408502,408502,CN(Cc1ccccc1)c1nc(nc2c1CCN(Cc1ccccc1)C2)C,emolecules,Mol767,266,197,66,69,-0.129596095,0.0000266,0.0000197,-4.575118363,-4.705533774,-0.13041541
48313236,48313236,CC(C)S(=O)(=O)C1CCN(CC1)C(=O)c1c(nn(c1Cl)-c1ccc(cc1)F)C,emolecules,Mol769,27.6,404,101,98,1.164352856,0.00000276,0.0000404,-5.559090918,-4.393618635,1.165472283
36997483,36997483,COc1ccc(cc1OC)CN1CCN(CC1)c1cc(nc(n1)N)C,emolecules,Mol770,32.8,187,85,98,0.755874856,0.00000328,0.0000187,-5.484126156,-4.728158393,0.755967763
15211082,15211082,CCN(C(=O)C)c1ccc(cc1C(=O)O)C,emolecules,Mol771,2.99,2.58,92,101,-0.063486258,0.000000299,0.000000258,-6.524328812,-6.588380294,-0.064051482
36698232,36698232,CCc1ncc2c(n1)CN(CC2)c1ccnc(n1)-c1ccccc1,emolecules,Mol772,224,109,71,63,-0.314258261,0.0000224,0.0000109,-4.649751982,-4.962573502,-0.31282152
45748055,45748055,CON(C)C(=O)c1cccc2c(c([nH]c12)C)C,emolecules,Mol773,191,91,60,79,-0.322393047,0.0000191,0.0000091,-4.718966633,-5.040958608,-0.321991975
313516885,313516885,CC(C)c1nnc(n1-c1cccc2nonc12)-c1ccc(nc1)-c1ccccc1,emolecules,Mol774,77.3,316,72,80,0.611723308,0.00000773,0.0000316,-5.111820506,-4.500312917,0.611507589
43141052,43141052,N#Cc1ccccc1-c1ccc(o1)-c1nccn1-c1cccnc1,emolecules,Mol776,158,233,57,71,0.170261715,0.0000158,0.0000233,-4.801342913,-4.632644079,0.168698834
42957976,42957976,Cc1cc(no1)CNc1ncc(cc1Cl)C(F)(F)F,emolecules,Mol777,284,170,69,65,-0.221125528,0.0000284,0.000017,-4.54668166,-4.769551079,-0.222869419
MCULE-7051565077,,COCCNC(=O)CN1CCN(CC1)c1nccn1-c1cccc(c1)Cl,mcule,Mol778,11,580,97,103,1.720159303,0.0000011,0.000058,-5.958607315,-4.236572006,1.722035308
30191309,30191309,Cc1cc(no1)NC(=O)CCc1c(nn(c1C)C)C,emolecules,Mol779,93.5,361,111,107,0.586587305,0.00000935,0.0000361,-5.029188389,-4.442492798,0.586695591
23825625,23825625,CCCn1ncc2[nH]c(nc12)-c1cc(c(cc1C)C)Cn1cncn1,emolecules,Mol780,3.32,302,94,98,1.958563883,0.000000332,0.0000302,-6.478861916,-4.519993057,1.958868859
3664558,3664558,CCc1nnsc1C(=O)Nc1cccc(c1)-c1nnc2n1CCCCC2,emolecules,Mol781,5.68,268,98,99,1.673941999,0.000000568,0.0000268,-6.245651664,-4.571865206,1.673786458
413444,413444,OC1CCN(CC1)c1ncc(c(n1)-c1cccs1)-c1cnccn1,emolecules,Mol782,238,271,93,91,0.056904851,0.0000238,0.0000271,-4.623423043,-4.567030709,0.056392334
50568787,50568787,CN(CC(=O)Nc1cc(cc(c1)F)F)c1ccnc(c1)C(=O)N,emolecules,Mol783,32.9,404,101,98,1.089905111,0.00000329,0.0000404,-5.482804102,-4.393618635,1.089185467
231817334,231817334,CSc1ncccc1C(=O)Nc1ccc(cc1)N1CCCCC1=O,emolecules,Mol784,45.1,367,101,103,0.910624405,0.00000451,0.0000367,-5.345823458,-4.435333936,0.910489522
49954298,49954298,CCC1(CC)NC(=O)N(CC(=O)N2CCOCC3(CCCC3)C2)C1=O,emolecules,Mol785,3.6,293,96,104,1.911157609,0.00000036,0.0000293,-6.443697499,-4.53313238,1.91056512
48820442,48820442,Clc1ccc(cc1Cl)CC(=O)N1CC(C1)n1ccnn1,emolecules,Mol786,159,333,103,105,0.320146286,0.0000159,0.0000333,-4.798602876,-4.477555766,0.321047109
30708810,30708810,Cc1oc(c(c1C)C(=O)Nc1ccn(n1)C)C,emolecules,Mol787,264,158,81,92,-0.224025669,0.0000264,0.0000158,-4.578396073,-4.801342913,-0.22294684
30708674,30708674,CN(C)c1ccc(cn1)CN1C(=O)Nc2ccccc2C1=O,emolecules,Mol788,84.9,400,83,89,0.673020907,0.00000849,0.00004,-5.07109231,-4.397940009,0.673152301
30742732,30742732,CN(Cc1ccc(o1)C)C(=O)c1sc2nc(nc(c2c1C)C)C,emolecules,Mol789,268,295,97,98,0.041392685,0.0000268,0.0000295,-4.571865206,-4.530177984,0.041687222
53755274,53755274,CC1=CC=CN(Cc2cccc(c2)C#N)C1=O,emolecules,Mol790,331,228,109,98,-0.161150909,0.0000331,0.0000228,-4.480172006,-4.642065153,-0.161893147
46223729,46223729,CN1CCN(CC1)c1nc(c(c(n1)C)NC(=O)C1CCCCC1)C,emolecules,Mol792,73.2,260,89,90,0.550228353,0.00000732,0.000026,-5.135488919,-4.585026652,0.550462267
194321,194321,CC(C)(O)C(=O)N1CCC(CC1)c1ccc2c(n[nH]c2n1)NCc1ccccc1F,emolecules,Mol793,21.6,332,78,92,1.187520721,0.00000216,0.0000332,-5.665546249,-4.478861916,1.186684333
36356108,36356108,CCCc1cc(n2ncnc2n1)N1CCc2c(nc(n2C)C(C)C)C1,emolecules,Mol794,73.85,416.5,151,114,1.182557301,0.000007385,0.00004165,-5.1316495,-4.380384994,0.751264506
30197060,30197060,CN(Cc1c(cccc1Cl)F)C(=O)c1ccc(nc1)-n1ccnc1,emolecules,Mol795,276,173,74,70,-0.204119983,0.0000276,0.0000173,-4.559090918,-4.761953897,-0.202862979
50334305,50334305,Cc1sc(c(c1C)C)NC(=O)CN1CCOC(C1)C1CCCO1,emolecules,Mol796,175,176,,,0.004321374,0.0000175,0.0000176,-4.756961951,-4.754487332,0.002474619
48257681,48257681,Cn1ccnc1CNc1cc(ccc1-n1cccn1)Br,emolecules,Mol797,286,240,90,75,-0.075204004,0.0000286,0.000024,-4.543633967,-4.619788758,-0.076154791
32061442,32061442,FC(F)(F)c1cccnc1NCCNC(=O)C1=CN=C2C=CC=CN2C1=O,emolecules,Mol799,153,167,,,0.037426498,0.0000153,0.0000167,-4.815308569,-4.777283529,0.03802504
3962718,3962718,O=C(Nc1nncs1)c1cccnc1,emolecules,Mol800,203,210,113,98,0.017033339,0.0000203,0.000021,-4.692503962,-4.677780705,0.014723257
49148489,49148489,Fc1ccc(c(c1)-c1nc(nn1-c1cccnc1)C1CCOCC1)F,emolecules,Mol803,219,291,105,99,0.123851641,0.0000219,0.0000291,-4.659555885,-4.536107011,0.123448874
147149,147149,Cc1nc(ccc1C(=O)N)[C@H]1CC[C@@H](CC1)CNC(=O)CN1CCC(CC1)c1ccccc1 |r|,emolecules,Mol804,18.4,275,94,94,1.173186268,0.00000184,0.0000275,-5.735182177,-4.560667306,1.174514871
36994254,36994254,O=C(NC1(CCC1)c1ccccc1)c1cc(on1)C1CC1,emolecules,Mol805,352,191,97,76,-0.26520017,0.0000352,0.0000191,-4.453457337,-4.718966633,-0.265509296
45762658,45762658,CN(Cc1nnc(n1C)C1CC1)C(=O)C1C2CC3CC(C2)CC1C3,emolecules,Mol806,35.8,398,100,102,1.045322979,0.00000358,0.0000398,-5.446116973,-4.400116928,1.046000045
30000529,30000529,CN(Cc1nc(c2ccccc2n1)N)Cc1ccc(cc1F)F,emolecules,Mol807,86.5,302,82,95,0.542825427,0.00000865,0.0000302,-5.062983893,-4.519993057,0.542990835
902539,902539,CCCCCNC(=N)N/N=C/c1c[nH]c2ccc(cc12)OC,emolecules,Mol808,0.367,26.4,74,45,1.857332496,3.67E-08,0.00000264,-7.435333936,-5.578396073,1.856937863
32394390,32394390,COc1ccc(cc1)CCN1C(=O)NN=C1C1CC1,emolecules,Mol809,367,368,125,109,0.001959,0.0000367,0.0000368,-4.435333936,-4.434152181,0.001181754
48421225,48421225,CN1C(=O)N(C)c2cc(ccc21)CN1CCC(CC1)c1ccc(cn1)Cc1ccccc1F,emolecules,Mol810,23.4,146,52,75,0.79518459,0.00000234,0.0000146,-5.630784143,-4.835647144,0.795136998
30693076,30693076,O=C(NC1CC1)c1cccnc1Oc1ccccc1,emolecules,Mol811,451,267,134,101,-0.227678293,0.0000451,0.0000267,-4.345823458,-4.573488739,-0.227665281
42964208,42964208,N#Cc1ccc(cc1)CN1CC(C1)n1cccn1,emolecules,Mol812,371,221,118,97,-0.22475374,0.0000371,0.0000221,-4.43062609,-4.655607726,-0.224981636
50894425,50894425,NC(=O)Cn1ccc(n1)-c1ccccc1,emolecules,Mol813,316,250,110,99,-0.101274818,0.0000316,0.000025,-4.500312917,-4.602059991,-0.101747074
312296,312296,COc1ccc(cc1)C(=O)CN1C(=O)N(c2ccccc2F)c2nc(nc(c21)C(=O)N)C,emolecules,Mol814,171,249,81,81,0.164352856,0.0000171,0.0000249,-4.76700389,-4.603800653,0.163203237
11963582,11963582,Cc1cccc(c1)NC(=O)c1cccc2ncccc12,emolecules,Mol815,114,53.6,37,64,-0.326979093,0.0000114,0.00000536,-4.943095149,-5.27083521,-0.327740062
300055299,300055299,OC(=O)CNc1nc(nc2ccccc12)-c1ccccc1,emolecules,Mol817,19.2,14.1,95,99,-0.132532512,0.00000192,0.00000141,-5.716698771,-5.850780887,-0.134082116
73020372,73020372,COCCS(=O)(=O)N1CCC2(C1)Cc1ccccc1C2,emolecules,Mol818,445,260,114,95,-0.234331445,0.0000445,0.000026,-4.351639989,-4.585026652,-0.233386663
49945934,49945934,Cc1cnn(c1)Cc1nnc(s1)-c1ccccc1,emolecules,Mol819,393,218,98,92,-0.256490235,0.0000393,0.0000218,-4.40560745,-4.661543506,-0.255936057
49968150,49968150,CN(Cc1ccc(nc1)N)c1cc(nc(n1)-c1ccncc1)C,emolecules,Mol820,72.8,320,88,93,0.643452676,0.00000728,0.000032,-5.137868621,-4.494850022,0.643018599
33324451,33324451,O=C(NCC1CCC1)c1ccc(nn1)-n1ccnc1,emolecules,Mol821,357,220,106,90,-0.210419288,0.0000357,0.000022,-4.447331784,-4.657577319,-0.210245535
42885549,42885549,CC1(CCOCC1)c1nnc(o1)-c1cc(n[nH]1)-c1ccccc1,emolecules,Mol822,62,75.3,48,77,0.08278537,0.0000062,0.00000753,-5.207608311,-5.123205024,0.084403287
25649639,25649639,COc1ccc2nc(c(cc2c1)C(=O)Nc1ccccc1N1CCCC1)C,emolecules,Mol823,97.9,47.4,41,61,-0.315154638,0.00000979,0.00000474,-5.009217308,-5.324221658,-0.31500435
43081907,43081907,CN(Cc1snnc1C)c1ccc2cc[nH]c2n1,emolecules,Mol824,322,191,80,74,-0.226945307,0.0000322,0.0000191,-4.492144128,-4.718966633,-0.226822504
24958639,24958639,Cn1cnnc1CNc1ccccc1C#N,emolecules,Mol825,26.3,120,101,95,0.658964843,0.00000263,0.000012,-5.580044252,-4.920818754,0.659225498
23673158,23673158,Oc1ccc(cn1)C(=O)N1CCN(CC1)c1ncccn1,emolecules,Mol826,9.97,69.8,95,96,0.84509804,0.000000997,0.00000698,-6.001304842,-5.156144577,0.845160264
9879245,9879245,COc1ccc(c(c1)OC)NC(=O)c1snnc1C,emolecules,Mol827,286,149,78,87,-0.283162277,0.0000286,0.0000149,-4.543633967,-4.826813732,-0.283179765
Z1411035575,Z1411035575,Cc1ccc(c(c1)N(Cc1nccn1C(F)F)C#N)F,enamineHTS,Mol828,275,169,84,87,-0.212539525,0.0000275,0.0000169,-4.560667306,-4.772113295,-0.211445989
32015702,32015702,CN(C1CCCCC1)c1ccc(cc1F)NC(=O)N1CCCN(CC1)C(=O)C,emolecules,Mol829,9.1,256,,,1.450249108,0.00000091,0.0000256,-6.040958608,-4.591760035,1.449198573
152135,152135,Clc1cccc(c1)-c1cccc(n1)C1CCCN(C1)S(=O)(=O)c1cn[nH]c1,emolecules,Mol830,59.5,178,,,0.477121255,0.00000595,0.0000178,-5.225483034,-4.749579998,0.475903037
48597409,48597409,CN(C)c1ncn(n1)-c1cccc(c1)N,emolecules,Mol831,356,212,116,93,-0.22475374,0.0000356,0.0000212,-4.448550002,-4.673664139,-0.225114137
901477,901477,Cc1ccc(cc1)-n1nc(cc1NC(=O)Nc1ccc(c2ccccc12)OCCN1CCOCC1)C(C)(C)C,emolecules,Mol832,34.3,225,61,68,0.8162413,0.00000343,0.0000225,-5.46470588,-4.647817482,0.816888398
32146223,32146223,C1CN(CCC1c1ncc[nH]1)c1ncnc2sc(cc12)-c1ccccc1,emolecules,Mol833,7.99,142,,,1.250420002,0.000000799,0.0000142,-6.097453221,-4.847711656,1.249741565
140213,140213,C=CCNC(=O)C1(CCN(CC1)C(=O)c1cccnc1)Cc1ccc(cc1)-c1ccccc1,emolecules,Mol834,11.1,311,69,86,1.447158031,0.00000111,0.0000311,-5.954677021,-4.507239611,1.44743741
49169918,49169918,Cc1ccc(o1)-c1nc(n(n1)Cc1ccc(cc1)F)CN1CCOCC1,emolecules,Mol835,80.1,329,76,85,0.613841822,0.00000801,0.0000329,-5.096367484,-4.482804102,0.613563382
49965014,49965014,CCC1(O)CN(C1)c1ncnc2n(nc(c12)Br)C,emolecules,Mol837,322,274,116,105,-0.070581074,0.0000322,0.0000274,-4.492144128,-4.562249437,-0.070105309
7723164,7723164,Cc1cccc(n1)NC(=O)c1ccc2ccccc2c1,emolecules,Mol838,75.9,9.57,23,45,-0.899629455,0.00000759,0.000000957,-5.119758224,-6.019088062,-0.899329838
48880634,48880634,C1CCN(C1)CCOc1ccc(cc1)-c1[nH]c2ncnc(c2c1-c1ccccc1)NCC1SCCS1,emolecules,Mol839,1.36,34,32,54,1.397940009,0.000000136,0.0000034,-6.866461092,-5.468521083,1.397940009
33361007,33361007,Fc1cccc(c1)C1(CCOCC1)C(=O)Nc1cccc(c1)-c1cnco1,emolecules,Mol840,117,276,71,74,0.374748346,0.0000117,0.0000276,-4.931814138,-4.559090918,0.37272322
